"cik_str","ticker","title"
1806156,"GHAC","Gaming & Hospitality Acquisition Corp."
1643953,"PRPL","Purple Innovation, Inc."
1315399,"PKBK","PARKE BANCORP, INC."
1839185,"SMIH","Summit Healthcare Acquisition Corp."
1223389,"CONN","CONNS INC"
1858503,"GVCI","Green Visor Financial Technology Acquisition Corp I"
8063,"ATRO","ASTRONICS CORP"
1831270,"BITE","Bite Acquisition Corp."
1863181,"HPLT","Home Plate Acquisition Corp"
1851625,"MLAI","McLaren Technology Acquisition Corp."
1901637,"USCB","USCB FINANCIAL HOLDINGS, INC."
1844635,"CRZN","Corazon Capital V838 Monoceros Corp"
1844981,"APAC","StoneBridge Acquisition Corp."
1745020,"THRX","Theseus Pharmaceuticals, Inc."
1844280,"THRN","Thorne Healthtech, Inc."
75208,"OSG","OVERSEAS SHIPHOLDING GROUP INC"
1851909,"CDAQ","Compass Digital Acquisition Corp."
1287480,"BGT","BLACKROCK FLOATING RATE INCOME TRUST"
1848323,"LOCC","Live Oak Crestview Climate Acquisition Corp."
1685428,"LMDX","LumiraDx Ltd"
1140392,"PMF","PIMCO MUNICIPAL INCOME FUND"
1863294,"DALS","DA32 Life Science Tech Acquisition Corp."
1176309,"ORMP","ORAMED PHARMACEUTICALS INC."
714256,"SMTI","Sanara MedTech Inc."
1788257,"BWMX","BETTERWARE DE MEXICO, S.A.P.I. DE C.V"
1371489,"III","Information Services Group Inc."
1711570,"UROY","Uranium Royalty Corp."
1839990,"ARTE","Artemis Strategic Investment Corp"
77281,"PEI","PENNSYLVANIA REAL ESTATE INVESTMENT TRUST"
1781730,"TCBX","Third Coast Bancshares, Inc."
1528356,"GNE","Genie Energy Ltd."
1826681,"STRC","Sarcos Technology & Robotics Corp"
1675033,"GECC","Great Elm Capital Corp."
1830795,"QFTA","Quantum FinTech Acquisition Corp"
1843121,"OPA","Magnum Opus Acquisition Ltd"
1403256,"SCU","Sculptor Capital Management, Inc."
1843764,"TBSA","TB SA Acquisition Corp"
1862461,"REAX","Real Brokerage Inc"
1074902,"LCNB","LCNB CORP"
1847416,"ORIA","Orion Biotech Opportunities Corp."
18255,"CATO","CATO CORP"
1775625,"SDC","SmileDirectClub, Inc."
1115128,"QUOT","Quotient Technology Inc."
1838666,"BGSX","Build Acquisition Corp."
1846975,"SEDA","SDCL EDGE Acquisition Corp"
1454741,"EOT","Eaton Vance National Municipal Opportunities Trust"
1867949,"REFI","Chicago Atlantic Real Estate Finance, Inc."
1708259,"LX","LexinFintech Holdings Ltd."
1066194,"EGAN","EGAIN Corp"
1840292,"HLGN","Heliogen, Inc."
1709505,"BEST","BEST Inc."
1316517,"KNDI","Kandi Technologies Group, Inc."
1376227,"UNG","United States Natural Gas Fund, LP"
1562463,"INBK","First Internet Bancorp"
1232582,"AHT","ASHFORD HOSPITALITY TRUST INC"
807707,"VOXX","VOXX International Corp"
1615063,"INSE","Inspired Entertainment, Inc."
842717,"BRBS","BLUE RIDGE BANKSHARES, INC."
1846235,"IMAQ","International Media Acquisition Corp."
3545,"ALCO","ALICO, INC."
1793659,"RSI","Rush Street Interactive, Inc."
1089907,"SWKH","SWK Holdings Corp"
320340,"CCRD","CoreCard Corp"
1649989,"OTLK","Outlook Therapeutics, Inc."
1393434,"OCUL","OCULAR THERAPEUTIX, INC"
1513789,"FIF","FIRST TRUST ENERGY INFRASTRUCTURE FUND"
1848020,"BMAC","Black Mountain Acquisition Corp."
1640428,"EVER","EverQuote, Inc."
1235912,"CVRX","CVRx, Inc."
1840780,"LOCL","Local Bounti Corporation/DE"
1799191,"TOI","Oncology Institute, Inc."
1847462,"AYRWF","Ayr Wellness Inc."
1820190,"VCKA","Vickers Vantage Corp. I"
23426,"CNLHN","CONNECTICUT LIGHT & POWER CO"
1835059,"ARVL","Arrival"
1041657,"UONE","URBAN ONE, INC."
1637761,"SPNE","SeaSpine Holdings Corp"
1828972,"BZFD","BuzzFeed, Inc."
1505732,"BWFG","Bankwell Financial Group, Inc."
1622996,"ACBM","ACRO BIOMEDICAL CO., LTD."
1632275,"CATN","CAT9 Group Inc."
846676,"AEF","ABRDN EMERGING MARKETS EQUITY INCOME FUND, INC."
885508,"STRS","STRATUS PROPERTIES INC"
1013272,"NWFL","NORWOOD FINANCIAL CORP"
1790340,"IMRX","Immuneering Corp"
1779020,"DNMR","Danimer Scientific, Inc."
1530249,"FSBW","FS Bancorp, Inc."
1680873,"HFFG","HF Foods Group Inc."
1846288,"GACQ","Global Consumer Acquisition Corp"
74046,"ODC","Oil-Dri Corp of America"
1556263,"SYRS","Syros Pharmaceuticals, Inc."
1277250,"CRGE","Charge Enterprises, Inc."
1538169,"PSHIF","PetroShale Inc."
1738906,"YI","111, Inc."
1574085,"BHR","Braemar Hotels & Resorts Inc."
1746129,"BSVN","Bank7 Corp."
1285550,"CLPT","ClearPoint Neuro, Inc."
1651625,"ACIU","AC Immune SA"
1342423,"LMNR","Limoneira CO"
1616156,"WEWA","WEWARDS, INC."
106532,"WEYS","WEYCO GROUP INC"
1813452,"PLNHF","Planet 13 Holdings Inc."
1465872,"VTDRF","VANTAGE DRILLING INTERNATIONAL"
1721386,"LSEA","Landsea Homes Corp"
1163609,"SDSYA","SOUTH DAKOTA SOYBEAN PROCESSORS LLC"
357294,"HOV","HOVNANIAN ENTERPRISES INC"
1597835,"CMCM","Cheetah Mobile Inc."
1867752,"CIAN","Cian PLC"
1834585,"JOAN","JOANN Inc."
1847513,"TRON","CORNER GROWTH ACQUISITION CORP. 2"
1450445,"NUW","Nuveen AMT-Free Municipal Value Fund"
1606909,"PANL","Pangaea Logistics Solutions Ltd."
788965,"HNRG","HALLADOR ENERGY CO"
1462418,"ASPS","ALTISOURCE PORTFOLIO SOLUTIONS S.A."
1261654,"UTI","UNIVERSAL TECHNICAL INSTITUTE INC"
1870404,"PBAX","PHOENIX BIOTECH ACQUISITION CORP."
1596961,"RMBL","RumbleOn, Inc."
1175680,"CYDY","CytoDyn Inc."
1723648,"LVOX","LiveVox Holdings, Inc."
1668673,"PETQ","PetIQ, Inc."
1411688,"TCS","Container Store Group, Inc."
1826492,"GRCL","Gracell Biotechnologies Inc."
922358,"FGPR","FERRELLGAS PARTNERS L P"
1844419,"MAQC","Maquia Capital Acquisition Corp"
1227857,"NCZ","Virtus Convertible & Income Fund II"
825202,"FUND","SPROTT FOCUS TRUST INC."
1018164,"WLFC","WILLIS LEASE FINANCE CORP"
1828989,"PANA","Panacea Acquisition Corp. II"
1504239,"PCNT","Point of Care Nano-Technology, Inc."
1720116,"RDVT","Red Violet, Inc."
1875943,"VMGA","VMG Consumer Acquisition Corp."
1201792,"APEI","AMERICAN PUBLIC EDUCATION INC"
1751143,"ATCX","ATLAS TECHNICAL CONSULTANTS, INC."
1684144,"ZOM","Zomedica Corp."
1760173,"SRGA","SURGALIGN HOLDINGS, INC."
1594204,"RBTK","ZHEN DING RESOURCES INC."
1432133,"KLTR","KALTURA INC"
946394,"ELLO","Ellomay Capital Ltd."
1049606,"CIX","COMPX INTERNATIONAL INC"
1818331,"SMFR","Sema4 Holdings Corp."
1350869,"GLO","Clough Global Opportunities Fund"
1498612,"PSF","Cohen & Steers Select Preferred & Income Fund, Inc."
1515940,"KIO","KKR Income Opportunities Fund"
1687932,"JILL","J.Jill, Inc."
1850235,"HEPS","D-MARKET Electronic Services & Trading"
1744781,"NIU","Niu Technologies"
896429,"CTLP","CANTALOUPE, INC."
1137390,"BNY","BLACKROCK NEW YORK MUNICIPAL INCOME TRUST"
1830197,"HMPT","Home Point Capital Inc."
1066684,"TGLO","THEGLOBE COM INC"
1847398,"NECB","NorthEast Community Bancorp, Inc./MD/"
811240,"BIOL","BIOLASE, INC"
1430306,"TNXP","Tonix Pharmaceuticals Holding Corp."
1127371,"CVCY","CENTRAL VALLEY COMMUNITY BANCORP"
1774675,"SKIL","Skillsoft Corp."
796534,"NKSH","NATIONAL BANKSHARES INC"
1849902,"MEAC","Mercury Ecommerce Acquisition Corp"
1838000,"SWSS","Springwater Special Situations Corp."
1854461,"RNER","Mount Rainier Acquisition Corp."
909112,"TEI","TEMPLETON EMERGING MARKETS INCOME FUND"
1640043,"PXS","Pyxis Tankers Inc."
1865107,"AKA","A.K.A. BRANDS HOLDING CORP."
1071899,"MUE","BLACKROCK MUNIHOLDINGS QUALITY FUND II, INC."
1282648,"BATL","BATTALION OIL CORP"
1602658,"ISTR","Investar Holding Corp"
855874,"TCFC","COMMUNITY FINANCIAL CORP /MD/"
65312,"EVI","EVI INDUSTRIES, INC."
1847090,"TPBA","TPB Acquisition Corp I"
1572621,"AENZ","AENZA S.A.A."
1852973,"OXUS","Oxus Acquisition Corp."
891482,"FLL","FULL HOUSE RESORTS INC"
1766478,"AOMR","Angel Oak Mortgage, Inc."
1627452,"MEPW","ME Renewable Power Corp"
1211583,"FENC","FENNEC PHARMACEUTICALS INC."
1612875,"GER","GOLDMAN SACHS MLP & ENERGY RENAISSANCE FUND"
1857030,"INCR","Intercure Ltd."
1158289,"JRS","NUVEEN REAL ESTATE INCOME FUND"
1547341,"CTR","ClearBridge MLP & Midstream Total Return Fund Inc."
809559,"TSI","TCW STRATEGIC INCOME FUND INC"
1743971,"MOGU","MOGU Inc."
65433,"MXF","MEXICO FUND INC"
1525201,"DBL","DoubleLine Opportunistic Credit Fund"
1855886,"ARCK","Arbor Rapha Capital Bioholdings Corp. I"
911147,"CNTY","CENTURY CASINOS INC /CO/"
1807846,"ML","MONEYLION INC."
1850838,"OMGA","Omega Therapeutics, Inc."
1006840,"TXCB","Cang Bao Tian Xia International Art Trade Center, Inc."
1270131,"SCD","LMP CAPITAL & INCOME FUND INC."
1396033,"LL","LL Flooring Holdings, Inc."
1857855,"FNVT","Finnovate Acquisition Corp."
1863685,"THAC","Thrive Acquisition Corp"
1849489,"AFAC","Arena Fortify Acquisition Corp."
1839121,"GAPA","G&P Acquisition Corp."
1411059,"KBRS","KBS Real Estate Investment Trust II, Inc."
1841425,"CENQ","CENAQ Energy Corp."
1512228,"NIOBF","NIOCORP DEVELOPMENTS LTD"
1576914,"MIXT","MiX Telematics Ltd"
1855457,"KORE","KORE Group Holdings, Inc."
1884516,"ROC","ROC Energy Acquisition Corp."
1833213,"PGRW","Progress Acquisition Corp."
895528,"VPV","Invesco Pennsylvania Value Municipal Income Trust"
1844211,"BRIV","B. Riley Principal 250 Merger Corp."
1824211,"ASAX","Astrea Acquisition Corp."
1333835,"CASA","Casa Systems Inc"
1849011,"APN","Apeiron Capital Investment Corp."
1826671,"INKA","KLUDEIN I ACQUISITION CORP"
1845601,"ISAA","Iron Spark I Inc."
1600641,"DIBS","1stdibs.com, Inc."
1692705,"QD","Qudian Inc."
1420520,"ATOM","Atomera Inc"
1313275,"BCOV","BRIGHTCOVE INC"
1722606,"MTA","Metalla Royalty & Streaming Ltd."
1778784,"PVBC","Provident Bancorp, Inc. /MD/"
1454938,"OB","Outbrain Inc."
1843351,"KSI","Kadem Sustainable Impact Corp"
1051627,"AXTI","AXT INC"
1552800,"TTSH","TILE SHOP HOLDINGS, INC."
878200,"NUO","NUVEEN OHIO QUALITY MUNICIPAL INCOME FUND"
1825724,"PHIC","Population Health Investment Co., Inc."
1759783,"EH","EHang Holdings Ltd"
876343,"LCTX","Lineage Cell Therapeutics, Inc."
883618,"NXP","NUVEEN SELECT TAX FREE INCOME PORTFOLIO"
1505155,"UPLD","Upland Software, Inc."
1807765,"PMVC","PMV Consumer Acquisition Corp."
1364125,"WRN","Western Copper & Gold Corp"
1836259,"SPTK","SportsTek Acquisition Corp."
887394,"MQT","BLACKROCK MUNIYIELD QUALITY FUND II, INC."
1843249,"NGC","Northern Genesis Acquisition Corp. III"
1805521,"FFIE","FARADAY FUTURE INTELLIGENT ELECTRIC INC."
1554859,"SMLR","Semler Scientific, Inc."
1819989,"CIFR","Cipher Mining Inc."
1693577,"MNSB","MainStreet Bancshares, Inc."
1382230,"ESSA","ESSA Bancorp, Inc."
1490286,"NTG","Tortoise Midstream Energy Fund, Inc."
1847064,"CLBR","Colombier Acquisition Corp."
1126961,"GRRB","GRANDSOUTH BANCORPORATION"
1845459,"GFOR","Graf Acquisition Corp. IV"
738214,"AMTX","AEMETIS, INC"
1792267,"BNR","Burning Rock Biotech Ltd"
1786117,"PINE","Alpine Income Property Trust, Inc."
1824814,"CGNT","Cognyte Software Ltd."
1370450,"WLDN","Willdan Group, Inc."
1780201,"LVLU","Lulu's Fashion Lounge Holdings, Inc."
1622148,"HGLB","HIGHLAND GLOBAL ALLOCATION FUND"
1817232,"DUNE","Dune Acquisition Corp"
763563,"CHMG","CHEMUNG FINANCIAL CORP"
1790625,"AGIL","AgileThought, Inc."
1851908,"BSAQ","Black Spade Acquisition Co"
1437283,"RPMT","REGO PAYMENT ARCHITECTURES, INC."
1636289,"ACV","Virtus Diversified Income & Convertible Fund"
1036044,"INVE","Identiv, Inc."
1913971,"BPRN","Princeton Bancorp, Inc."
1355848,"GNUS","Genius Brands International, Inc."
1612630,"JYNT","JOINT Corp"
1745114,"MOLN","MOLECULAR PARTNERS AG"
1615165,"VERI","Veritone, Inc."
1528115,"ANNX","Annexon, Inc."
1378950,"PRTS","CarParts.com, Inc."
806279,"CVLY","CODORUS VALLEY BANCORP INC"
1844817,"AACI","Armada Acquisition Corp. I"
897269,"MVT","BLACKROCK MUNIVEST FUND II, INC."
1815620,"OPT","Opthea Ltd"
1832332,"AVAH","Aveanna Healthcare Holdings, Inc."
1412095,"TROO","Troops, Inc. /Cayman Islands/"
1843100,"SAMA","Schultze Special Purpose Acquisition Corp. II"
1140102,"HQI","HireQuest, Inc."
1372807,"PTMN","Portman Ridge Finance Corp"
1730984,"BCML","BayCom Corp"
1838672,"ADTH","AdTheorent Holding Company, Inc."
1132651,"ATLO","AMES NATIONAL CORP"
1170300,"PCK","PIMCO CALIFORNIA MUNICIPAL INCOME FUND II"
1285786,"EMX","EMX Royalty Corp"
1814114,"HSAQ","Health Sciences Acquisitions Corp 2"
791908,"XOMA","XOMA Corp"
276720,"PCYO","PURE CYCLE CORP"
1385763,"JCE","Nuveen Core Equity Alpha Fund"
1254370,"WIA","WESTERN ASSET INFLATION-LINKED INCOME FUND"
1783875,"FFNTF","4Front Ventures Corp."
1177161,"EVM","EATON VANCE CALIFORNIA MUNICIPAL BOND FUND"
1563696,"ETX","Eaton Vance Municipal Income 2028 Term Trust"
1157647,"WNEB","Western New England Bancorp, Inc."
1713334,"MSC","STUDIO CITY INTERNATIONAL HOLDINGS Ltd"
1383084,"DBB","INVESCO DB BASE METALS FUND"
1866390,"BBLN","Babylon Holdings Ltd"
1682811,"IHIT","INVESCO HIGH INCOME 2023 TARGET TERM FUND"
1095315,"PFSW","PFSWEB INC"
1290900,"CVGI","Commercial Vehicle Group, Inc."
1504461,"NGL","NGL Energy Partners LP"
41091,"GPJA","GEORGIA POWER CO"
842518,"EVBN","EVANS BANCORP INC"
1098009,"AAGH","America Great Health"
1386067,"EOD","ALLSPRING GLOBAL DIVIDEND OPPORTUNITY FUND"
1285819,"OMER","OMEROS CORP"
1882607,"ALPS","ALPINE SUMMIT ENERGY PARTNERS, INC."
1852332,"BNNR","Banner Acquisition Corp."
1640266,"VYGR","Voyager Therapeutics, Inc."
1434647,"KMPH","KEMPHARM, INC"
1832511,"PIII","P3 Health Partners Inc."
1817868,"JAQC","Jupiter Acquisition Corp"
1310527,"QSAM","QSAM Biosciences, Inc."
700841,"RCMT","RCM TECHNOLOGIES, INC."
1870129,"ROSE","Rose Hill Acquisition Corp"
897421,"NPV","NUVEEN VIRGINIA QUALITY MUNICIPAL INCOME FUND"
1030997,"WILC","G WILLI FOOD INTERNATIONAL LTD"
883569,"FOSL","Fossil Group, Inc."
1574235,"PULM","Pulmatrix, Inc."
1502573,"AFT","Apollo Senior Floating Rate Fund Inc."
1849058,"CLOE","Clover Leaf Capital Corp."
1745059,"FINS","Angel Oak Financial Strategies Income Term Trust"
1007587,"KVHI","KVH INDUSTRIES INC \DE\"
1077688,"HOFT","HOOKER FURNISHINGS Corp"
1302084,"NSRCF","NextSource Materials Inc."
1127537,"LUNG","Pulmonx Corp"
1522602,"CWBR","CohBar, Inc."
1752036,"CALB","California BanCorp"
801961,"MFM","MFS MUNICIPAL INCOME TRUST"
1496671,"CALA","Calithera Biosciences, Inc."
1567529,"KMDA","KAMADA LTD"
1168455,"PLBC","PLUMAS BANCORP"
1596856,"LEJU","Leju Holdings Ltd"
1842384,"BLNG","Belong Acquisition Corp."
1842939,"ALPA","ALPHA HEALTHCARE ACQUISITION CORP III"
868278,"PRPH","ProPhase Labs, Inc."
1841004,"ATAQ","Altimar Acquisition Corp. III"
1166258,"PHT","PIONEER HIGH INCOME FUND, INC."
1833764,"ABGI","ABG Acquisition Corp. I"
1819404,"NRDY","Nerdy Inc."
1750735,"MRBK","Meridian Corp"
1819724,"RACB","Research Alliance Corp. II"
1753539,"BKSY","BlackSky Technology Inc."
1447051,"TBNK","Territorial Bancorp Inc."
1358356,"LMST","LIMESTONE BANCORP, INC."
1838821,"ARYD","ARYA Sciences Acquisition Corp IV"
943535,"WHEN","WORLD HEALTH ENERGY HOLDINGS, INC."
1061353,"DHY","CREDIT SUISSE HIGH YIELD BOND FUND"
1852432,"ARYE","ARYA Sciences Acquisition Corp V"
1703079,"XFLT","XAI Octagon Floating Rate & Alternative Income Term Trust"
1766368,"MEC","Mayville Engineering Company, Inc."
894242,"BKN","BLACKROCK INVESTMENT QUALITY MUNICIPAL TRUST, INC."
1287808,"HIL","Hill International, Inc."
1328598,"FXE","Invesco CurrencyShares Euro Trust"
1519505,"HIE","Miller/Howard High Income Equity Fund"
1352952,"CNFN","CFN Enterprises Inc."
1768259,"GOTU","Gaotu Techedu Inc."
1820175,"OCAX","OCA Acquisition Corp."
1233087,"FTF","FRANKLIN LTD DURATION INCOME TRUST"
1138723,"ARAY","ACCURAY INC"
1815776,"GRPH","Graphite Bio, Inc."
1081834,"UOLI","UONLIVE CORP"
71508,"ENJ","ENTERGY NEW ORLEANS, LLC"
1278211,"LGI","LAZARD GLOBAL TOTAL RETURN & INCOME FUND INC"
1867096,"XERS","Xeris Biopharma Holdings, Inc."
1846968,"CCAI","Cascadia Acquisition Corp."
1847440,"MITA","Coliseum Acquisition Corp."
1614806,"AJX","Great Ajax Corp."
1798562,"TMC","TMC the metals Co Inc."
1757064,"GNFT","Genfit S.A."
1282977,"GHL","GREENHILL & CO INC"
711669,"CBAN","COLONY BANKCORP INC"
1572334,"VABK","Virginia National Bankshares Corp"
1093428,"NSL","NUVEEN SENIOR INCOME FUND"
1337013,"INFU","InfuSystem Holdings, Inc"
1843724,"AMCI","AMCI Acquisition Corp. II"
1857662,"APMI","AxonPrime Infrastructure Acquisition Corp"
1412100,"MHLD","Maiden Holdings, Ltd."
1499785,"TJBH","Tengjun Biotechnology Corp."
1347858,"XXII","22nd Century Group, Inc."
1807594,"MLAC","Malacca Straits Acquisition Co Ltd"
1286613,"LINC","LINCOLN EDUCATIONAL SERVICES CORP"
10329,"BSET","BASSETT FURNITURE INDUSTRIES INC"
1841867,"RAM","Aries I Acquisition Corp."
1709164,"HBB","Hamilton Beach Brands Holding Co"
1178839,"NBH","NEUBERGER BERMAN MUNICIPAL FUND INC."
1401395,"NEPT","Neptune Wellness Solutions Inc."
1646109,"FDEU","FIRST TRUST DYNAMIC EUROPE EQUITY INCOME FUND"
66901,"EMP","ENTERGY MISSISSIPPI, LLC"
1565381,"DMB","BNY Mellon Municipal Bond Infrastructure Fund, Inc."
1314102,"EYPT","EyePoint Pharmaceuticals, Inc."
1000209,"MFIN","MEDALLION FINANCIAL CORP"
1481792,"QUAD","Quad/Graphics, Inc."
1852767,"GLTA","Galata Acquisition Corp."
816332,"LYBC","LYONS BANCORP INC"
883265,"VTN","Invesco Trust for Investment Grade New York Municipals"
1869824,"SGII","Seaport Global Acquisition II Corp."
1453687,"SELB","SELECTA BIOSCIENCES INC"
1816017,"SPIR","Spire Global, Inc."
1512717,"THTX","Theratechnologies Inc."
1825024,"OPAD","Offerpad Solutions Inc."
1058811,"IMMR","IMMERSION CORP"
1849280,"GSQB","G Squared Ascend II, Inc."
1662684,"KULR","KULR Technology Group, Inc."
1690334,"SMHI","SEACOR Marine Holdings Inc."
1223026,"MHI","PIONEER MUNICIPAL HIGH INCOME FUND, INC."
1684425,"PETZ","TDH Holdings, Inc."
1737523,"BGLC","BioNexus Gene Lab Corp"
1449488,"CCLP","CSI Compressco LP"
1834253,"EM","Smart Share Global Ltd"
1557265,"PIIVX","Private Shares Fund"
1848165,"PRBM","Parabellum Acquisition Corp."
744187,"REX","REX AMERICAN RESOURCES Corp"
1472341,"GDO","WESTERN ASSET GLOBAL CORPORATE DEFINED OPPORTUNITY FUND INC."
1596946,"QTNT","Quotient Ltd"
1828326,"FLAC","Frazier Lifesciences Acquisition Corp"
1785173,"ETNB","89bio, Inc."
1773087,"THCA","Tuscan Holdings Corp. II"
1704299,"TEAF","ECOFIN SUSTAINABLE & SOCIAL IMPACT TERM FUND"
1534992,"FRGI","Fiesta Restaurant Group, Inc."
1502377,"CTGO","Contango ORE, Inc."
1665988,"BVS","Bioventus Inc."
1851657,"VAXX","Vaxxinity, Inc."
809708,"EMF","TEMPLETON EMERGING MARKETS FUND"
1832010,"OMEG","Omega Alpha SPAC"
1181504,"PZC","PIMCO CALIFORNIA MUNICIPAL INCOME FUND III"
1598599,"IPHA","Innate Pharma SA"
1069533,"RGCO","RGC RESOURCES INC"
1512931,"MRCC","MONROE CAPITAL Corp"
1825437,"LJAQ","LIGHTJUMP ACQUISITION CORP"
1526697,"AIF","Apollo Tactical Income Fund Inc."
1743340,"TC","TuanChe Ltd"
1721741,"LAZY","Lazydays Holdings, Inc."
1738827,"KLXE","KLX Energy Services Holdings, Inc."
1641631,"XAIR","Beyond Air, Inc."
1726126,"EPSN","Epsilon Energy Ltd."
1009829,"JAKK","JAKKS PACIFIC INC"
1756594,"IVA","Inventiva S.A."
1855644,"JATT","JATT Acquisition Corp"
2178,"AE","ADAMS RESOURCES & ENERGY, INC."
1258943,"MAV","PIONEER MUNICIPAL HIGH INCOME ADVANTAGE FUND, INC."
72444,"VXRT","Vaxart, Inc."
836147,"MBCN","MIDDLEFIELD BANC CORP"
1689657,"BLI","Berkeley Lights, Inc."
1383055,"DGL","Invesco DB Gold Fund"
1816581,"OUST","Ouster, Inc."
1318484,"CTRN","Citi Trends Inc"
1847590,"BWMN","Bowman Consulting Group Ltd."
1828376,"WMPN","William Penn Bancorporation"
28823,"DBD","DIEBOLD NIXDORF, Inc"
1486298,"BSL","Blackstone Senior Floating Rate Term Fund"
1072627,"KFS","KINGSWAY FINANCIAL SERVICES INC"
1549966,"SAMG","Silvercrest Asset Management Group Inc."
716605,"PWOD","PENNS WOODS BANCORP INC"
1835205,"IBER","IBERE PHARMACEUTICALS"
1568292,"IVH","Delaware Ivy High Income Opportunities Fund"
830622,"PIM","PUTNAM MASTER INTERMEDIATE INCOME TRUST"
1873324,"PEPL","PepperLime Health Acquisition Corp"
63330,"MLP","MAUI LAND & PINEAPPLE CO INC"
1391437,"GRX","Gabelli Healthcare & WellnessRx Trust"
1678130,"OPP","RiverNorth/DoubleLine Strategic Opportunity Fund, Inc."
1267813,"MRNS","MARINUS PHARMACEUTICALS, INC."
95574,"SGC","SUPERIOR GROUP OF COMPANIES, INC."
803164,"COFS","CHOICEONE FINANCIAL SERVICES INC"
1462586,"IGI","Western Asset Investment Grade Defined Opportunity Trust Inc."
1239819,"LUNA","LUNA INNOVATIONS INC"
1791725,"HUDI","Huadi International Group Co., Ltd."
1656634,"GRTS","Gritstone bio, Inc."
1522767,"MRMD","MARIMED INC."
1722010,"OPBK","OP Bancorp"
1722964,"YMAB","Y-mAbs Therapeutics, Inc."
886093,"NUNZ","NUNZIA PHARMACEUTICAL Co"
275053,"NATR","NATURES SUNSHINE PRODUCTS INC"
1503707,"NHHS","NorthStar Healthcare Income, Inc."
1613780,"DBVT","DBV Technologies S.A."
785557,"DLHC","DLH Holdings Corp."
1843588,"REE","REE Automotive Ltd."
1863428,"SCMA","Seaport Calibre Materials Acquisition Corp."
1289945,"SPOK","Spok Holdings, Inc"
1117480,"CMRX","CHIMERIX INC"
1926599,"TDAC","Translational Development Acquisition Corp."
895456,"RCKY","ROCKY BRANDS, INC."
1383062,"DBE","Invesco DB Energy Fund"
719135,"APYX","Apyx Medical Corp"
1819493,"XOS","Xos, Inc."
1821146,"BWAC","Better World Acquisition Corp."
1785680,"HYW","Hywin Holdings Ltd."
833040,"FT","FRANKLIN UNIVERSAL TRUST"
1327318,"TRUE","TrueCar, Inc."
764195,"VBIV","VBI Vaccines Inc/BC"
859796,"JOF","JAPAN SMALLER CAPITALIZATION FUND INC"
1745317,"VLDR","Velodyne Lidar, Inc."
5094,"VBF","Invesco Bond Fund"
1442236,"QRHC","Quest Resource Holding Corp"
1786248,"NREF","NexPoint Real Estate Finance, Inc."
1553643,"RLMD","RELMADA THERAPEUTICS, INC."
842517,"ISBA","ISABELLA BANK Corp"
1399520,"STKS","ONE Group Hospitality, Inc."
832090,"PTRS","PARTNERS BANCORP"
1606698,"ALPP","ALPINE 4 HOLDINGS, INC."
1634117,"BNED","Barnes & Noble Education, Inc."
1857086,"DMAQ","Deep Medicine Acquisition Corp."
829365,"NTP","NAM TAI PROPERTY INC."
921671,"GGT","GABELLI MULTIMEDIA TRUST INC."
1354866,"BYRN","Byrna Technologies Inc."
1831978,"NBST","Newbury Street Acquisition Corp"
803016,"CFNB","CALIFORNIA FIRST LEASING CORP"
1584754,"AKTS","Akoustis Technologies, Inc."
1550695,"PFMT","Performant Financial Corp"
1828161,"FTCI","FTC Solar, Inc."
1787414,"BSBK","Bogota Financial Corp."
1841258,"EBAC","European Biotech Acquisition Corp."
1767837,"RMBI","Richmond Mutual Bancorporation, Inc."
1667011,"AIP","Arteris, Inc."
1859310,"MEOA","Minority Equality Opportunities Acquisition Inc."
716006,"YELL","Yellow Corp"
